id,returnId,bookItemId,conditionAtReturn,notes
3d63180b-5055-4b63-9d71-80882eacc169,RET-000160,BI-00684,Good,Late return
2119bc4f-3173-4a50-9135-85b05a79790b,RET-000161,BI-01791,Good,Damaged cover
8a93797b-7460-4b3b-964e-960f6c5bc3e7,RET-000161,BI-01638,Good,Damaged cover
266bd4c9-17fa-4742-8db2-3d20beee435a,RET-000161,BI-02572,Good,
2002fc86-3ec9-467a-94cb-a3dffb851ceb,RET-000162,BI-02073,Good,Damaged cover
2ad445d9-4ad0-4b68-ba31-f70a0fb40e60,RET-000162,BI-00268,Good,Late return
ec561357-5399-4a8a-8b56-bada159c01c3,RET-000163,BI-00659,Good,Late return
ed6cc98f-d2d1-4e5f-9345-cd8c394774c7,RET-000163,BI-02536,Good,
8075551a-ca08-4430-b329-54d66d40f3c5,RET-000163,BI-02491,Good,Damaged cover
13734344-800b-4c2e-99cc-c2df20c76118,RET-000164,BI-01475,Good,
ed13c284-bde9-450f-ba97-6188f3599785,RET-000164,BI-02832,Good,Damaged cover
a1afc55d-f7e1-4f1f-aa14-2f1e453d4f71,RET-000165,BI-01551,Good,Late return
9f67c0ab-19c4-4380-9a47-40437b2ac624,RET-000166,BI-01872,Good,
38a38cf4-7931-45cf-b6d7-18763200f9c8,RET-000167,BI-01559,Good,Late return
d0701cf9-df10-497e-829e-0c226e7527a9,RET-000167,BI-01450,Good,
ac1dde3c-e1cb-4f7d-abb2-68b001f7425b,RET-000168,BI-00840,Good,
de6c59ca-de33-4e47-ab30-0ef09a4b1f30,RET-000168,BI-01982,Good,Late return
285f84a8-a995-4796-bc30-e855199c0746,RET-000169,BI-01564,Good,
db97daa1-e2c8-4664-9dac-3c2763413b22,RET-000169,BI-00885,Good,Damaged cover
ef2aff45-d010-4fe3-aeab-4aceda319213,RET-000169,BI-01913,Good,
866e7504-a502-4a7f-b7d8-cfffcdea8542,RET-000170,BI-02129,Good,
9b4f25f3-38f1-415b-ad36-eaab4b2ac67f,RET-000171,BI-01035,Good,
132aee0c-f099-4275-9088-a00ee10dbbd2,RET-000171,BI-01236,Good,
3e20ef30-6395-4c83-a98c-0f5c9c4d71f3,RET-000171,BI-00922,Good,
34e9771d-83f7-4d56-8d8b-7a688d4dfbe9,RET-000172,BI-01624,Good,Damaged cover
6b327fca-a81b-48f1-a3f8-44775d7cc027,RET-000173,BI-02971,Good,
f11b4bac-ae8a-4c35-9dfb-42030a3f3348,RET-000174,BI-00425,Good,Late return
3ffa6328-495a-4916-9bd6-8956216d7d7a,RET-000175,BI-01349,Good,Late return
e445477d-c3a6-481a-8e7b-f73e1f2722ce,RET-000175,BI-01566,Good,
ccbbf08e-7b04-4e30-ab60-80e30f4c20ae,RET-000176,BI-02145,Good,Late return
c5aad464-d595-4f8d-8da2-19e3cb282cdf,RET-000176,BI-02237,Good,
baf806c3-d8cd-48c3-8262-aaa36764ebf5,RET-000177,BI-00528,Good,Damaged cover
9b832a8a-7f13-4243-b08a-bdec7f932a43,RET-000177,BI-00233,Good,
c39512ac-fa3d-4a3b-aaf0-8e62cc981d63,RET-000177,BI-01959,Good,Damaged cover
4a175f0c-4d42-4b3d-b7de-306c15faed60,RET-000178,BI-00071,Good,Late return
1d43f5f7-7dd4-4040-930a-b9acc3300d2b,RET-000178,BI-01254,Good,Damaged cover
6525a106-b7f1-430e-86e7-ca6edfaffcfd,RET-000179,BI-01175,Good,Late return
4ddd3220-067d-4a0a-b4cb-b2f06df37840,RET-000179,BI-01662,Good,Late return
a939000f-6490-4b36-bd32-7778007fe68b,RET-000180,BI-02520,Good,
bc708e5d-d003-4efa-b3e9-f2789512c214,RET-000181,BI-02450,Good,Damaged cover
5cf5a1cd-e4ef-432a-9773-2645b82e5508,RET-000181,BI-00860,Good,Late return
3088bb30-d3c4-4b56-a70d-049708dca0d1,RET-000182,BI-01021,Good,
fb089328-75c8-48bf-aa5b-8b555916ec17,RET-000183,BI-01906,Good,Late return
3074c9de-8b91-43bc-9234-19350a1b02f0,RET-000183,BI-00769,Good,
23712c2e-806b-41d1-9a7b-a48247c9ea7a,RET-000183,BI-00149,Good,Damaged cover
94c2f9de-990b-4576-acb6-b9b1bfc5839d,RET-000184,BI-00495,Good,
d17ad27e-3d1c-4d71-8fe6-eb795daee69f,RET-000184,BI-01049,Good,Late return
ffd9d830-13e2-4af1-bd03-c3a7b3ecb397,RET-000185,BI-01822,Good,
aca6d3a7-d7f0-4a71-9da3-4da7b25adffe,RET-000185,BI-00386,Good,Damaged cover
2add6921-02dc-4564-91c8-c05e4fae8772,RET-000185,BI-00714,Good,Late return
b0213485-7002-4832-a234-ebfa64db14da,RET-000186,BI-02929,Good,Damaged cover
4ad213df-1ea5-48f9-93be-8ea7ebd6ac7f,RET-000186,BI-02604,Good,Damaged cover
74197cba-5133-4c17-9e4d-33ca7a5438d7,RET-000187,BI-02242,Good,Damaged cover
5e030c47-cc95-4b1b-9c76-3a6b6dbf164d,RET-000187,BI-02211,Good,
f04b2a3f-20e6-466b-90e5-0fe54d441a73,RET-000188,BI-00802,Good,Damaged cover
14516d5b-3634-45d1-ae55-e8f2bd92f2a6,RET-000189,BI-01222,Good,Damaged cover
7292bbe8-719a-4344-b35c-74985eb055a3,RET-000189,BI-02347,Good,Late return
dfd5b66f-c2c9-4cd4-bb67-fa627a3e805a,RET-000189,BI-00581,Good,
17bdc8a1-8468-4949-a3ba-5b5c30fa78a7,RET-000190,BI-00401,Good,Damaged cover
2086b5ea-5766-4f00-b1a6-2be97408703f,RET-000190,BI-00890,Good,Damaged cover
71668e01-c85e-4cb5-a5ea-7828084fcac9,RET-000190,BI-00989,Good,
8d2d1bd1-d25e-4791-a211-68ead4a5c959,RET-000191,BI-01570,Good,Late return
04f57060-2867-4f4f-924d-7f8314e67c24,RET-000192,BI-02928,Good,Damaged cover
c3a681ef-f9be-4025-9a84-9ff2aa257364,RET-000192,BI-00671,Good,
eb243e58-4e9b-42c5-be89-200cc798056f,RET-000193,BI-01471,Good,
681d724b-8003-4573-a4d2-73eb1b4d45e2,RET-000193,BI-00969,Good,Damaged cover
571aa369-a971-442f-99ba-ea82d66ed70d,RET-000193,BI-02924,Good,
52485d61-dbe5-43a3-ba34-9d00abbc84bd,RET-000194,BI-02618,Good,
432256fa-f197-468b-bc02-2d4cba099e33,RET-000194,BI-00087,Good,
40e4afda-4687-4f63-b02d-52388427ccde,RET-000195,BI-01724,Good,Damaged cover
81db97b0-eb71-45a2-af48-382c8d32817b,RET-000195,BI-00945,Good,
4e35fb43-1973-43a6-9fc3-070caae7f31c,RET-000196,BI-00585,Good,
3076e5cd-5c70-41fa-a47d-e95fd681ed04,RET-000196,BI-01350,Good,Damaged cover
5e0a71bd-2ba7-4193-bab8-f825720d6737,RET-000197,BI-01641,Good,
f58423f9-7179-4363-bd63-ecc3e7042cc9,RET-000198,BI-02658,Good,
15cbbbd1-1f8a-4231-b50c-f7721f8b0910,RET-000198,BI-01145,Good,
3f195582-852e-4b85-8861-320c321e0640,RET-000199,BI-01048,Good,
fb38ec8a-9f67-4d1f-82a9-42fc80041cc8,RET-000199,BI-01736,Good,Damaged cover
a4319226-b83f-4b9a-920f-267b4147fdd8,RET-000200,BI-00251,Good,
81ae9262-0906-4bac-ac0a-fa0d56ddbb28,RET-000201,BI-01523,Good,
9cfe6f05-2007-40ae-a49a-75e4a2ac5ad8,RET-000202,BI-00673,Good,
cea615ae-ccf1-4c62-838f-bc98811985ee,RET-000202,BI-00803,Good,
29606731-91dc-4d78-88f6-a6e42dd191b0,RET-000202,BI-02530,Good,Damaged cover
c2de09e2-8493-401d-b652-223e16c521be,RET-000203,BI-02733,Good,Late return
9fbc0403-55b0-4259-adb3-8cbad662903c,RET-000203,BI-02581,Good,
b8cd2e26-8047-435e-8b18-fda48d60d915,RET-000203,BI-02740,Good,Damaged cover
2151690f-de2f-408b-8210-04c508b268c9,RET-000204,BI-01639,Good,Damaged cover
e1c3a81b-5a9e-4430-940c-b6769cd64ae5,RET-000204,BI-02886,Good,
68e27174-6298-4869-ad81-9ee87da4f3ce,RET-000204,BI-00644,Good,Late return
049468e8-03d5-4467-a346-774ef539b295,RET-000205,BI-02629,Good,
f4e3417f-d82d-4825-b65a-7c62dde05621,RET-000205,BI-00707,Good,Late return
0075c98a-e5ef-473a-b9bb-27e0a4941318,RET-000205,BI-00111,Good,Damaged cover
8a8d6b64-ae4f-47ce-acec-33854e09bfaa,RET-000206,BI-01496,Good,
bf673eaf-1c0c-4676-b483-42e3fe20eabf,RET-000206,BI-02865,Good,Late return
356800ae-cea2-48b0-8535-b36e551b81e4,RET-000206,BI-00573,Good,Late return
8400e007-5a85-4c0c-a112-2ac927068612,RET-000207,BI-02175,Good,Damaged cover
945058f4-0f24-46ce-a4dd-dbdeb31cec05,RET-000207,BI-01015,Good,Late return
831efa67-60d4-46c4-ac8a-6c3f73f21877,RET-000207,BI-00395,Good,
e2a3713e-faa4-40d3-9dbf-99cbc9fe2788,RET-000208,BI-02672,Good,Late return
f91472ba-892d-423f-b102-ef3e836e5d74,RET-000209,BI-00942,Good,
17856892-0e10-4978-ac62-f2b238d48032,RET-000209,BI-02590,Good,Late return
41798bfc-6226-45f3-b701-113b5243c1c5,RET-000209,BI-02238,Good,Damaged cover
db973ee9-ddb7-46d7-9fb7-bd465e1a4edc,RET-000210,BI-00990,Good,
40fa5643-cd12-48e6-951b-68953bd3364d,RET-000210,BI-02319,Good,Damaged cover
2db17642-efd1-47b9-8e32-8ad1acc2b49c,RET-000210,BI-02311,Good,
b3c54388-d82c-478e-a881-4a5fa9a12efc,RET-000211,BI-01696,Good,Late return
4164d1b3-229a-4285-893b-59b6022cc1ba,RET-000211,BI-00785,Good,
34478ac0-a120-41c7-b948-0a7e658f7f4c,RET-000211,BI-01690,Good,Damaged cover
bc9d3f20-6d4a-46f9-9821-83902a90e3e6,RET-000212,BI-00058,Good,Late return
cd129d99-832a-4468-8eb5-4058062c675a,RET-000212,BI-01948,Good,
7248d35d-47e1-4906-95e8-411ee43834a8,RET-000213,BI-01518,Good,Damaged cover
22fa2c3d-2f0e-4adf-aedb-557add420a17,RET-000214,BI-01668,Good,
77e73705-912b-4e02-8716-5b29dc439905,RET-000214,BI-01476,Good,Late return
98872de3-6cce-4be2-a8a2-994c4f873a90,RET-000214,BI-02449,Good,Late return
7a3de6a8-fb4e-4dd3-975d-43ca9932adc1,RET-000215,BI-01890,Good,
1e5e311e-7907-4157-96f1-2cad0445238c,RET-000216,BI-00484,Good,
70f63651-a7d7-4c5d-b787-ce9e935fbbc9,RET-000217,BI-01962,Good,Damaged cover
f81aaf4e-52a7-4d3d-8ee3-f2f34f1000fb,RET-000217,BI-01583,Good,
5f0673f9-8b24-426a-a03d-a3c0e092db19,RET-000218,BI-00602,Good,Late return
cb02bf3f-c6e3-4e91-bf0e-d3e26de095da,RET-000219,BI-00192,Good,Late return
713f8041-9b8a-4a06-a117-c3bf80fc0bfd,RET-000219,BI-02363,Good,
55e26008-3a03-47b5-8a50-55396dcf48d4,RET-000220,BI-01679,Good,Late return
16644103-e8da-49d0-8e7f-7a64c8f5220f,RET-000221,BI-01676,Good,Damaged cover
2bed1f9c-c0b8-48a6-a4a9-fb9ff1b8524c,RET-000221,BI-00450,Good,
da7af2c3-41b9-43fe-bb50-6837ddc37b4c,RET-000222,BI-00636,Good,Late return
b694548c-5462-49c7-a4e0-1fe303621625,RET-000222,BI-01051,Good,
467b3eed-8fbc-42ce-99d6-c246245f8600,RET-000222,BI-02403,Good,
b810abf8-725e-4010-950d-bebdec923fe3,RET-000223,BI-00421,Good,
d109de36-8edf-4bf0-9d55-f91232e0beb7,RET-000223,BI-01142,Good,
d8381b6f-f487-4ebf-a869-3880c1d9d857,RET-000224,BI-00729,Good,Damaged cover
22c00d5b-37fb-40bb-9400-71646fda2703,RET-000224,BI-02385,Good,Damaged cover
b7eaa725-58fe-4e0e-8401-6bb3f4bbd475,RET-000225,BI-02304,Good,Late return
c9a16023-7140-4cba-81b2-624534f74797,RET-000225,BI-01503,Good,Damaged cover
a2ec8b93-adcf-44b8-9b03-d8c1573d46dd,RET-000225,BI-02956,Good,
b57acfd9-c5e6-4b36-bc7f-869d0a8c0906,RET-000226,BI-01259,Good,Damaged cover
52295ad0-8031-43d6-bd09-bcf5325e7af7,RET-000226,BI-02192,Good,
0710cf9d-0c38-4acb-9e1b-b493514195ac,RET-000227,BI-00117,Good,Late return
d456f00b-515c-4631-8e22-7768ca9e2c8a,RET-000227,BI-01141,Good,
443607e9-28e3-4796-b961-d910ea57116e,RET-000227,BI-01846,Good,Damaged cover
4702e096-296a-4490-a963-19d51aa6a028,RET-000228,BI-02757,Good,Late return
aa80c030-25e4-4216-aa0c-883cef2c467f,RET-000229,BI-02874,Good,Late return
42a54281-a61a-46cd-9191-410b9de73c27,RET-000229,BI-01006,Good,Damaged cover
b5db31cc-7ee9-41f6-9678-9e3e9247dc46,RET-000229,BI-01418,Good,Damaged cover
62b28b01-a007-4489-b004-427ffcbbcee9,RET-000230,BI-00491,Good,
45241d81-4a0f-428e-93c2-f60f07675a28,RET-000230,BI-00245,Good,Damaged cover
38ba7024-a190-4f30-86fe-d7cf0b9acfd0,RET-000231,BI-02708,Good,
0c727a20-386e-4d49-8469-8c1b72fe06cb,RET-000232,BI-01688,Good,
9b472020-15d1-4b2e-8f3f-5345c0be6b21,RET-000232,BI-00265,Good,
1bbea355-7402-41b7-8f3a-129b83aa7b1e,RET-000233,BI-02887,Good,
4fa10f90-2fab-40d7-8e42-7a6d4c9849af,RET-000234,BI-01250,Good,
5c7697ad-255f-4646-bccc-ed0a30a5dfae,RET-000234,BI-01009,Good,
5b643f3d-3906-4e07-af0f-4cf2a3f61c40,RET-000234,BI-02948,Good,Late return
4c13f81a-ee81-4c42-92d9-b89d90a9a659,RET-000235,BI-01567,Good,
96e8401c-6993-49c0-8900-00a32569cfe4,RET-000236,BI-01276,Good,Late return
68043dd4-20dd-4269-8ba8-71d040a0f65a,RET-000236,BI-00934,Good,Late return
cfd67395-5031-4d88-a696-ef32117a854f,RET-000237,BI-01296,Good,
b9a44402-cb37-4fe6-acab-0cf11f6442b9,RET-000237,BI-02866,Good,Late return
fe319caf-98ea-4435-b237-fee4ee170ad4,RET-000237,BI-01983,Good,
b14aa78c-652e-4df4-b6db-5d330953b21e,RET-000238,BI-01771,Good,
c658f51d-98f4-4f4f-bac1-c256d5d78be6,RET-000238,BI-01420,Good,
02bdd466-f177-421e-b47b-d288b2b3f6f3,RET-000239,BI-02056,Good,Damaged cover
175dfad1-69f1-4e41-9dbb-59b9d0c5af4f,RET-000240,BI-00131,Good,
479a726a-9625-4763-8c8b-99abdba51da1,RET-000240,BI-02663,Good,Damaged cover
897e5400-673a-47cc-8536-0b27f7bc57e7,RET-000240,BI-02123,Good,Damaged cover
31e21cc9-b34b-4547-9d8f-9b8cef07be21,RET-000241,BI-00109,Good,
7bdd7e40-5cf3-424a-8560-3c0ca5d0f653,RET-000241,BI-00825,Good,
123fe42b-3cad-4413-8800-53e4b1db794a,RET-000241,BI-02527,Good,Damaged cover
4a2d3653-d749-414a-b1d7-e912be3b7d8e,RET-000242,BI-00272,Good,
c9d7610c-27bb-445d-b19c-852cca506d57,RET-000242,BI-02851,Good,Late return
435f9a26-a5b9-4ddf-beb0-6c59ac970a44,RET-000243,BI-00364,Good,
9f1e202a-ff30-4a09-86ab-80ef9c938437,RET-000244,BI-00190,Good,Late return
51b09ffb-00e8-4f9f-9a9e-4d19e1a5cb8a,RET-000244,BI-02961,Good,
afa0b25b-2ae0-489a-a36d-a4d7b70d8fbf,RET-000244,BI-02680,Good,Damaged cover
badee2e7-8471-4566-a13f-b216e5b7396f,RET-000245,BI-01516,Good,
4b061b80-93b4-4e08-aaf4-a5bbaf531c35,RET-000245,BI-01268,Good,
b89da1a2-bfec-4686-9ca3-d33695bea91d,RET-000245,BI-00222,Good,
38b1be8a-e1ca-4bc4-80fc-f1621888dd2b,RET-000246,BI-02314,Good,
9c26a3bc-32a6-4299-8f91-dadde1e4719b,RET-000246,BI-02424,Good,
e8971603-8135-47c5-8757-8447c835148f,RET-000246,BI-02150,Good,
63e8786e-82f4-4d37-a3da-b8d442e2fe84,RET-000247,BI-01499,Good,Damaged cover
08f0e9f0-48ea-48be-8788-a03a94481e2d,RET-000247,BI-00677,Good,
6d1caa97-5b83-4f53-913b-089ddc10c0f7,RET-000248,BI-01079,Good,Damaged cover
bfa0912e-45cb-416c-a203-40734f0c598e,RET-000249,BI-00164,Good,Late return
2a12d1a0-6161-4555-ac32-81cc7d022648,RET-000249,BI-01364,Good,Late return
01543333-3d44-4cc1-9013-3fb2d8024006,RET-000249,BI-00407,Good,Late return
6548ffdd-85af-4925-b0b8-444bbfa09074,RET-000250,BI-02798,Good,Damaged cover
52f4963c-997b-46a1-b548-6d04b2f060e1,RET-000250,BI-00653,Good,
8db9b1c0-d13c-4297-879d-99cf67d468f1,RET-000251,BI-01963,Good,
dea72f80-b673-4b2e-a33b-f060d2a070b5,RET-000252,BI-00850,Good,
8a40f839-af36-4fb4-bdbf-72e587c55697,RET-000252,BI-00709,Good,
488f4590-5a1d-4f59-ae3e-6444f79c364b,RET-000253,BI-01858,Good,
b8f11aba-5d1e-4688-8f2d-0ebdff2da911,RET-000253,BI-02050,Good,
efba1a07-8dc2-4746-b4b0-db95dfe0b55a,RET-000254,BI-01519,Good,
6a635c4e-8bf1-44fa-bd5e-7675c5fbd05f,RET-000255,BI-02548,Good,Late return
dd5eb972-8142-4278-bc9b-6f31780041ca,RET-000255,BI-00356,Good,
dac78d56-6e49-4f8c-9ede-d723b3a68f18,RET-000256,BI-02805,Good,Late return
5afbf7d5-77f7-40b2-9ef9-f626e98c103f,RET-000256,BI-00001,Good,Damaged cover
a88f4446-94f2-43b4-8f8e-f8c62512d8b2,RET-000257,BI-02052,Good,
d0fa3855-272a-4b87-a85f-ab8b9d080057,RET-000258,BI-01598,Good,Damaged cover
c6d2b715-c28d-4c32-892f-5889f521598d,RET-000258,BI-01647,Good,Late return
359b9cb5-29b7-4c2f-928a-80855f3bbe83,RET-000259,BI-00321,Good,
1f49afd1-9655-490c-946a-18a74332de63,RET-000260,BI-01029,Good,
e14fd82a-8314-4b04-8e90-d90230d16aff,RET-000260,BI-02308,Good,Damaged cover
2e325af3-306d-443b-8e84-893c699413f7,RET-000261,BI-00026,Good,
bd832ff4-af3c-4d53-acd2-657172141fce,RET-000262,BI-01407,Good,Damaged cover
528d679c-56c2-427c-a5d8-f309db51c92a,RET-000262,BI-01353,Good,
854afc99-2fbd-4979-b189-341b8d339f7a,RET-000263,BI-02963,Good,
2ebe7d33-56dc-4a88-9352-396d4d404361,RET-000264,BI-02852,Good,
97121b2c-f301-4073-a8ac-c4c9786d6f73,RET-000265,BI-01370,Good,Damaged cover
0c3391d0-5435-4ac2-b1f7-2442ac731821,RET-000265,BI-02593,Good,Late return
750f9c69-a1bf-462d-9d75-a7580dbb2057,RET-000265,BI-00481,Good,
3a3e8afd-965f-4e37-9909-19c3daf007a8,RET-000266,BI-01389,Good,Damaged cover
6434d08a-689f-4373-bd78-fc78fad5a656,RET-000266,BI-02583,Good,
a5653d6f-db02-41ad-ab3d-97d581de327c,RET-000266,BI-01305,Good,Late return
c07e3274-3230-47af-b839-b9870068b642,RET-000267,BI-01591,Good,
00b16aed-dadd-4fae-9bef-210de41fbe07,RET-000267,BI-00305,Good,Late return
fec92de2-3c88-4c51-b113-b34b960de296,RET-000267,BI-02214,Good,
71cbf126-543f-4565-996b-5e852dde9fd7,RET-000268,BI-00435,Good,
d82edd0e-457b-48e8-9106-b3fdd7a37d21,RET-000269,BI-02362,Good,Late return
7830056d-cef2-47b4-aaa3-01d0011d2118,RET-000269,BI-02197,Good,Damaged cover
03298a86-85ed-4dd9-ba93-68987d227268,RET-000270,BI-02994,Good,
2ad254bc-d10d-493f-a51b-e82347b91a87,RET-000270,BI-00572,Good,
23c58f09-c697-4a89-a3bd-821d33da4a88,RET-000270,BI-00739,Good,
48e1d29b-d59d-4e6c-a5a4-0c48b5c1ba1f,RET-000271,BI-00525,Good,
1a131932-edfd-439f-9673-fad722ad0ce0,RET-000272,BI-00171,Good,
ec83e02a-0892-4cba-a233-d8710413ba0b,RET-000273,BI-00214,Good,Late return
ea85fc06-1347-4880-ada8-f8793e3e323e,RET-000274,BI-01211,Good,
aba3ce35-f84c-4ff3-b02d-025efd9c6067,RET-000275,BI-02900,Good,
93fc8d14-cfe4-433d-94d5-50da25aa6f82,RET-000276,BI-00034,Good,Late return
8776bc11-1d87-40ff-9a03-488906271353,RET-000276,BI-00091,Good,Late return
218b7dd1-dadf-4e39-a496-9bbe8ce3bc12,RET-000277,BI-02726,Good,
717aad3f-52af-476a-9bb6-8403a6cebb5d,RET-000278,BI-00918,Good,Damaged cover
34b2411b-683d-4b6a-a217-11bd6c39149c,RET-000278,BI-02755,Good,
dd7860b5-3337-41d9-a17e-098c116b50aa,RET-000279,BI-01548,Good,
00a983c9-c0c0-41d6-b3dc-5f712ddcfc52,RET-000279,BI-00278,Good,Damaged cover
04db8610-33c9-40a1-96bc-f1311f59befb,RET-000279,BI-00352,Good,
1d4b5d7b-2ce8-44e1-91f8-baea824a0008,RET-000280,BI-00274,Good,
742b4f42-86b0-4160-b5eb-626eeefc4003,RET-000280,BI-02046,Good,
482357d4-b340-497d-b452-9cff16e3ca9f,RET-000280,BI-01084,Good,
fd2457a3-c759-460c-aed4-42c105ca56f7,RET-000281,BI-00563,Good,
664f14b1-c094-4fe1-9a78-05ebb9bb9bbc,RET-000281,BI-01043,Good,Late return
28df687e-9361-450a-8f20-64e9893debd9,RET-000282,BI-00487,Good,
acb74d5c-a1ed-4cf1-985e-7fe71bc5c45f,RET-000282,BI-02153,Good,Damaged cover
42b8f516-a180-4b08-a538-35d1245c1633,RET-000283,BI-02465,Good,
029a6ce9-9c1a-4d00-adce-1f165e6bbb4a,RET-000284,BI-01695,Good,Late return
f43c7f2a-00bd-4fa0-89d1-0e68b2dddf4c,RET-000285,BI-00868,Good,
581ed08b-74c7-4266-8dd2-1a9fdf643114,RET-000285,BI-02134,Good,
c78569be-05e9-4ec9-a7b4-81df31fa305e,RET-000285,BI-00767,Good,Damaged cover
918b34bf-c116-49ac-94c0-918a5aa3caad,RET-000286,BI-00021,Good,Damaged cover
f7d68347-8564-4ecb-83d2-f8ac0d2ada8e,RET-000286,BI-01892,Good,Damaged cover
281825cc-4c19-4355-abf3-56e243b454ed,RET-000286,BI-00835,Good,
9dcee132-599c-4931-bf0d-4fbc3c627432,RET-000287,BI-01515,Good,
35a039b8-a95b-450d-ad98-41ae61eae2fe,RET-000288,BI-00038,Good,Damaged cover
e4688740-3510-40d5-b41d-54121c7101e1,RET-000289,BI-02012,Good,
7a347211-c99c-4e3a-b2c2-5ae6a1eb6862,RET-000290,BI-00366,Good,
be716be1-0dd7-44cd-bce9-f5ea235e8721,RET-000290,BI-01878,Good,
28f59003-40a7-4d5d-b817-8b177aa7f4ab,RET-000290,BI-00984,Good,
bd78c7aa-d319-470a-af57-d6d95273eea2,RET-000291,BI-00028,Good,
23473cd8-4216-405b-b458-ea8d8b64f550,RET-000291,BI-01883,Good,
877288d1-1599-4f19-91a2-99053f24b00c,RET-000292,BI-00503,Good,
09a1915d-9c5b-4401-804f-fbacd66a8c0d,RET-000292,BI-01208,Good,
93ed806c-b4f7-445d-911b-27a418dae00f,RET-000292,BI-02120,Good,Late return
86d1ce26-a872-4115-b106-dc67cf76c561,RET-000293,BI-02460,Good,Late return
eade81d1-ab09-4758-a7d9-3343c8d0d482,RET-000293,BI-00078,Good,
4d53def1-de74-442c-8c81-d2c28ba4ce77,RET-000294,BI-02323,Good,
b2c7dd3d-90d8-4c6a-9aaf-699b42af660f,RET-000295,BI-02077,Good,Damaged cover
14b9401a-7198-441f-a6bd-8b52110a4e2d,RET-000296,BI-02840,Good,
ae99ceed-ff34-4062-a6cf-4fe4576dd8a3,RET-000296,BI-01706,Good,Late return
caffd7d7-90c8-4698-be48-72896242a924,RET-000297,BI-00293,Good,Late return
bc73c471-1c12-4c3b-b09c-ee03499e48df,RET-000298,BI-00772,Good,
8488a5e6-91b5-4d02-8262-aacb928c4d75,RET-000298,BI-02893,Good,
551af74c-5bf0-4adb-9b66-d6f0fa453844,RET-000299,BI-01981,Good,
d80e1ab1-0202-4a7f-8487-ed979fa0eb1d,RET-000299,BI-02749,Good,Late return
ec22518c-f17a-4a67-b4f2-0d3a74c19b17,RET-000300,BI-01969,Good,
79b8c213-1f2c-49b0-988c-4f15d10063da,RET-000300,BI-01845,Good,
0009fb7d-3194-437c-a53d-8d3d62719130,RET-000300,BI-01536,Good,Late return
3824b7ff-8d50-4f5d-8ebf-91951e36de56,RET-000301,BI-01886,Good,Late return
44e323e7-80bd-4360-814f-10ac91836a97,RET-000301,BI-01180,Good,
ef673cf2-e3ba-4ea6-b336-480c1d46764d,RET-000301,BI-01257,Good,Damaged cover
93f9620f-f177-4cbe-96d0-2c2e5ddd3204,RET-000302,BI-01148,Good,
e8fc57a4-6108-4543-924e-a92124249b00,RET-000302,BI-02524,Good,Late return
39de05a0-d3c8-425a-a0ed-dd83c87a68d9,RET-000302,BI-01452,Good,
baf45552-2ae8-46c0-916c-f93e59829c0f,RET-000303,BI-00737,Good,Damaged cover
5b283efd-c467-4711-8b6b-69b1f334aba9,RET-000304,BI-02711,Good,Late return
b61c57bf-0d54-46dc-9e7b-f2c22a20285c,RET-000305,BI-00915,Good,Late return
43bc61b2-aa3f-4bc1-84d9-a6b428b4b303,RET-000305,BI-00882,Good,Damaged cover
7ca508b6-a930-4965-9753-ca7aaec55cc5,RET-000306,BI-02858,Good,
045f2d6b-47f7-4959-a574-4fd8651c1908,RET-000306,BI-00361,Good,
5cb2f139-2549-42ae-b605-65cc99dea827,RET-000307,BI-00324,Good,
d995e937-d8c5-4475-8a00-3266501798ba,RET-000308,BI-00876,Good,Damaged cover
450a848f-bcf6-447b-afc8-deed3a9cc8cb,RET-000308,BI-02419,Good,
c1b1c761-57f0-4629-b542-b01a06b8e26e,RET-000309,BI-00330,Good,
de0a2a52-19d1-4515-81c8-de3f5fb2da1f,RET-000309,BI-00988,Good,
51538eae-9556-493c-9cb2-a7d101463111,RET-000310,BI-01866,Good,
4d8215a1-7cc0-4aa3-bb11-f4360d946fc1,RET-000310,BI-00527,Good,
0f033ae6-f193-4dbb-bd9c-671df7a0aa34,RET-000311,BI-01738,Good,Damaged cover
1ff57662-0177-4b54-9006-37c20bebcb04,RET-000311,BI-01819,Good,
1e8bc0b3-8541-4ee2-8388-3a407a23dfd6,RET-000312,BI-02157,Good,Late return
a1e6090a-8ff8-42d1-a0f5-71adac0c2793,RET-000312,BI-02553,Good,
7e74b9fc-0a5a-4e39-883f-f89c25e6bc3d,RET-000313,BI-01835,Good,Late return
3b6f4ce0-6365-46f0-907a-4cb9747f210b,RET-000314,BI-02206,Good,Late return
bb129f4d-bdc9-4559-96e9-c0fdf50302b5,RET-000314,BI-00689,Good,Late return
d7c69d8b-66ef-49be-9edc-770612890767,RET-000314,BI-02744,Good,
5fa7a545-7bd1-4eac-b5b4-b8f399d4a7b9,RET-000315,BI-00822,Good,
595fe592-ea7c-4439-b018-dcb8462ccecb,RET-000315,BI-02578,Good,Late return
7622390d-b491-419f-a415-073feaf7c70a,RET-000315,BI-00196,Good,
d7c0cac0-9e15-4c0e-b237-ad7aa698df07,RET-000316,BI-00182,Good,
6d91e445-726d-4ed9-b441-9b841ac6b283,RET-000316,BI-02823,Good,Late return
d84d1dfc-f732-4f3d-9312-27d8e0fd64e2,RET-000316,BI-00132,Good,
