id,borrowId,bookItemId,conditionAtBorrow
f3f81d04-521a-44f8-ac53-683e41770243,TRX-000160,BI-00250,New
5e9fee81-a36d-4226-b593-c5d5a9cdcc86,TRX-000160,BI-00165,Good
737b4dd4-91d3-447c-a4b7-76b50e303e34,TRX-000161,BI-00275,Poor
75a9f934-cff1-4c4a-8744-5d5e7a092de3,TRX-000161,BI-02475,Poor
7e3336bd-dae7-4f1f-94be-abc447a09bb3,TRX-000161,BI-01830,Poor
948be585-575a-46d8-93d2-c07b96d4c2e4,TRX-000162,BI-02314,Poor
dd436999-b808-4f3a-9522-c4631ece8ad4,TRX-000162,BI-02424,Good
8c945099-65de-4d14-8c1f-600f3a670d1c,TRX-000162,BI-02150,Poor
3564b2e9-2885-4fa7-aacf-76bb2fad3beb,TRX-000163,BI-02792,Poor
e6fd2d0c-ef09-441d-aca7-cefbeeade7da,TRX-000163,BI-00761,Good
e5259f9f-1d6c-4500-aadb-fad4125ae58e,TRX-000163,BI-00315,Poor
f043d8b9-79ce-4837-8165-b2e2eeaae5d0,TRX-000164,BI-01664,New
a5f9e487-ab57-4210-b9a6-aef56fefaaa9,TRX-000164,BI-00931,Fair
c874fb55-b61b-4d1a-a6ba-bacb0e6e330f,TRX-000165,BI-00556,Good
d89f6cd8-0da4-4c17-a523-ae6bc9c4bcbc,TRX-000165,BI-02318,Fair
a883020b-7af8-4858-8b6d-0aa5bc2d11dd,TRX-000166,BI-00432,Poor
c0f93451-7efb-41a9-a5e1-814f4a60967a,TRX-000166,BI-00608,New
c4a3da43-beb2-48b3-8a61-220b7d83375e,TRX-000166,BI-00466,Fair
bdb988ec-e7be-4626-9403-7fd0c2fc37fc,TRX-000167,BI-02817,Good
67fd8185-8350-4f12-8299-2eeae9881336,TRX-000168,BI-01700,Good
edce067b-c963-4f32-9c92-c57681ed59be,TRX-000168,BI-00832,Good
fd550009-98b6-4384-a4ec-f66808690241,TRX-000168,BI-02381,Fair
08998387-4cfd-416c-913b-d06ed8ff31cd,TRX-000169,BI-00046,Good
b8493b62-731c-467d-93f7-f7791e83b63e,TRX-000170,BI-02648,Fair
5080e279-4410-4c5d-abab-3cc1de8e89f2,TRX-000170,BI-01605,Poor
1f405b11-ad9b-4b4f-ac37-78b3865c6321,TRX-000170,BI-02619,Poor
d33c13c7-f403-4f5a-8da8-31675947ecaa,TRX-000171,BI-02872,Poor
d317db7b-b865-41db-962a-faba087a57da,TRX-000172,BI-02661,Good
685a8532-1e5b-46ea-982e-d438b652dd4c,TRX-000172,BI-01908,Good
6f059e65-09bc-46c0-8c13-4bd9ec11b544,TRX-000172,BI-02167,New
5a75b8fe-ecde-4fe2-ae57-8a220ff38caf,TRX-000173,BI-00864,New
47b5ee3a-f2a8-420a-b9a1-fd05fe0f2dac,TRX-000174,BI-00480,Poor
569fb69f-685c-471b-98bc-3a7ce4f04f0e,TRX-000174,BI-01929,New
208296d1-d4bc-4f29-a320-6bd464cf8c5e,TRX-000175,BI-00699,Fair
940a7100-3d00-4771-bb31-c1063312890c,TRX-000175,BI-02537,Good
6605e14f-1a13-4606-b627-7520f5b38d46,TRX-000176,BI-00364,Good
4e4aeffd-f013-46d5-b6d3-c87145abe16f,TRX-000177,BI-00974,Poor
e8f927fd-639f-4c69-acd0-a6bae759dd13,TRX-000177,BI-00941,New
12c118c9-e0e6-4df9-a770-09a876af905d,TRX-000177,BI-01115,Good
3ab60e2e-ef2e-4af4-a58b-a4430777db5e,TRX-000178,BI-01102,Poor
62d98b80-67f0-4ff5-954e-de8772d5c3a2,TRX-000179,BI-01639,Fair
acce35d3-f32a-49d8-8974-2f29c6c3168f,TRX-000179,BI-02886,Good
b9041c1b-6527-4c81-8db4-5bd0bbca96d8,TRX-000179,BI-00644,New
490ea7ff-5645-44ce-83dd-7a200823e16d,TRX-000180,BI-00270,New
346b6f2d-f00d-465d-9b51-edd2f5d4c255,TRX-000180,BI-00262,Good
7f035396-4f94-4721-a454-604f9741559d,TRX-000180,BI-01869,Fair
35bad122-2b5b-4a94-a449-51abb8a9286a,TRX-000181,BI-02651,Fair
cb69d48f-5df9-46e2-8a7c-2f73a1383c06,TRX-000182,BI-01519,Fair
6148fe44-c03f-4962-9e80-fb5606942eaa,TRX-000183,BI-00139,Poor
28fa8193-668f-41df-9ca2-6678460b12b9,TRX-000184,BI-01772,Poor
2c3a5fc6-bd49-49aa-93c3-a3b073ebd88e,TRX-000184,BI-00067,Poor
afd944d4-b30c-4e40-af95-640f049ec1be,TRX-000185,BI-00314,New
20043718-bd20-4600-b97c-3fb6400f1142,TRX-000185,BI-02636,Poor
3c8fcf11-fb72-4eae-92d8-b335ed8b6bf7,TRX-000185,BI-00833,New
5240422f-148d-41ad-9681-00db66631006,TRX-000186,BI-01960,Fair
288d9d65-61d3-43d3-956d-f27474527a44,TRX-000187,BI-02514,New
800cd795-2f22-4f5d-9e2e-ecfc80022756,TRX-000188,BI-01521,Fair
0506520d-ca5f-492c-b8eb-b46f0c985011,TRX-000188,BI-02043,New
3dbc15f0-d0ec-40c6-8be1-f7fe2254ed9b,TRX-000188,BI-01207,Good
6503cdc2-e14c-4518-a0c7-52df0023b9b2,TRX-000189,BI-02793,New
e8c2b4b8-6ae8-4a05-a296-8f1431344842,TRX-000189,BI-00154,Fair
cccad824-ffb2-4e8e-ab4d-191a1b81d5d7,TRX-000189,BI-02464,Poor
5926728e-c208-4e3e-9880-c1d3df5e49e0,TRX-000190,BI-01659,Good
0ebe6e8a-acd8-486d-8862-6a8f63bb5dec,TRX-000190,BI-00670,Good
bdfa5715-465e-4c79-84e8-ec5fe02fe23f,TRX-000191,BI-01140,Fair
1ff55cb7-a6b8-49c5-8d00-58bd5c6b2f78,TRX-000192,BI-01459,Poor
148efe17-b6ec-4153-896b-7c14e4f664f9,TRX-000193,BI-02978,Fair
1e54fdf1-1f13-48aa-ac3a-6c28784c41f5,TRX-000193,BI-02191,New
adc64db1-71b9-43ce-9039-d2052607435b,TRX-000193,BI-00422,Good
9f4ef671-2c8f-4bbf-badf-435d1b3496b6,TRX-000194,BI-00301,New
8246af20-0a07-4eb9-a2f7-145c896f660b,TRX-000195,BI-01770,Poor
4aa544fb-15af-4de7-8358-d49458d84163,TRX-000195,BI-02095,Poor
4406ab2e-b988-436e-986d-48af58624972,TRX-000195,BI-02983,Fair
cd9e8f4b-6b5f-45fb-b2f4-dd3f1b9f2d81,TRX-000196,BI-02490,Good
b4a3908a-db95-4827-b195-0ad6e63a00f3,TRX-000196,BI-02200,New
d40495f0-3079-408f-a51c-de549d64af8d,TRX-000196,BI-02731,Fair
10b54553-60a2-4235-a6ab-0c1acffd9c75,TRX-000197,BI-01939,New
0889dd60-cd9f-49f5-8a58-82330b783c8f,TRX-000198,BI-00695,Good
10ac51a7-211b-4e9d-bf84-8a0adcd3bc51,TRX-000198,BI-02130,Poor
5403d94a-6020-45fe-b410-de877d84738d,TRX-000198,BI-02354,New
5c1d09ca-14b1-4f0b-bcba-016532a6a8dd,TRX-000199,BI-01118,New
fbdbe31e-bb97-4f59-b3bd-e11b7533a47b,TRX-000199,BI-00715,New
dcb15fa3-f423-450a-bd53-4966a4e270ae,TRX-000199,BI-01131,New
b6d6b3b8-f985-4fd6-bbd3-24a50293a3d4,TRX-000200,BI-02137,Good
2a3985c6-77da-45c3-9e89-763c1f0aa242,TRX-000200,BI-02543,Poor
528ccae2-c13d-4992-9f33-86afe057fb14,TRX-000201,BI-02993,Fair
44cce1cd-e045-4e6c-8e79-0ab951c43008,TRX-000201,BI-01455,New
eebdaf91-4fb7-4e81-9088-e1d6c34bc6ec,TRX-000201,BI-00148,New
c438a27d-ac9e-447a-8483-2579ccb609b9,TRX-000202,BI-00562,Poor
62f50da3-7d95-4ce4-a993-11528c07c6dc,TRX-000202,BI-02743,New
57fd55a3-faaa-41b7-97e9-171644471431,TRX-000203,BI-00288,Fair
4691a7ff-bee7-49aa-95d5-1ec45d688b0a,TRX-000203,BI-02076,New
5e584626-9ca6-4e02-a65c-aa8e2261ee08,TRX-000203,BI-02801,New
49fd12c1-d302-4993-bdb3-1d85e70613f3,TRX-000204,BI-00666,Poor
97fc7de2-8dce-4dec-8348-4011e00759fa,TRX-000204,BI-00700,Fair
d4b26561-84a1-40af-b8e7-59b278a08905,TRX-000205,BI-02198,Fair
1d5a4f3a-458e-447c-8505-a3d04fdac215,TRX-000206,BI-02609,Good
b9472c08-483b-41f2-80cc-d23abe75d4e1,TRX-000207,BI-02141,Poor
875ce18b-477b-4d1d-88ad-8bbd0c2dc6c9,TRX-000207,BI-01573,New
ded25629-9c7e-495c-9705-d27323347e44,TRX-000207,BI-00958,Fair
ba520387-a0b0-4c6f-9acd-6b101077539a,TRX-000208,BI-01715,Good
f51ed47f-003e-4ae6-bc41-b622b25ae8c1,TRX-000209,BI-00484,New
fd3d292e-bc25-427a-a5f0-02afe306c2e6,TRX-000210,BI-00796,Good
d31037ae-17b5-4533-8bf0-3402962e37a0,TRX-000210,BI-02401,Good
be14e0c0-58ef-4c6e-a873-37262ec69f25,TRX-000210,BI-02251,Fair
47344026-2daa-436d-ad47-c511f5c70ca6,TRX-000211,BI-01501,Good
001927ee-9b93-4e18-a4ae-6aec28505483,TRX-000212,BI-02955,Poor
90878e58-fe58-444f-8f7e-bd3ed1022436,TRX-000212,BI-00567,New
3e4edd2e-71bc-4104-9661-8d27035987dd,TRX-000212,BI-02185,Good
5235adc5-bac0-4730-850b-e8ef79d55f61,TRX-000213,BI-01022,Poor
eb320c2a-321e-4f2f-8d8f-63d045bb25f8,TRX-000214,BI-00718,New
09661a71-8f1c-41cc-9255-19b391530e14,TRX-000215,BI-01214,New
d594bf77-3358-4e51-926d-4924816521f5,TRX-000215,BI-00752,Poor
ea678945-79bc-4752-aa37-1309cc1b0e25,TRX-000216,BI-00321,Good
44d38726-9c62-4eed-843b-70dcc55e85e0,TRX-000217,BI-00967,Poor
4d283fb4-0599-47af-8cef-1a04980802ae,TRX-000217,BI-01463,New
e057d73e-45f5-4f9c-b452-ae739e2b2f84,TRX-000218,BI-00879,New
2d4fd337-3ebf-43b4-97df-663b3dbe0487,TRX-000219,BI-02642,Fair
5baf81c8-dc12-4d6a-afeb-5d6e7cd2dd3e,TRX-000220,BI-00502,Good
3747a76d-202d-4db3-afe3-8b83136765b7,TRX-000221,BI-01311,Poor
6b89a02a-b3a2-41bc-8910-c8d9c87d8587,TRX-000221,BI-01817,New
906507c3-68f0-45a2-b7ac-bb7bc17ead39,TRX-000222,BI-02253,New
68de8a41-1f28-480f-a8df-1526838226e3,TRX-000222,BI-00577,New
670238d2-5578-4d7c-98ea-a53c654e74e5,TRX-000223,BI-01112,Fair
025b86f3-b6d7-4cb6-b29e-c9425f15aad1,TRX-000224,BI-01671,Good
a88cbb5b-7a44-43ea-a18f-34bbda58d311,TRX-000224,BI-02295,New
c4fc4dde-d475-4895-9123-ef76637dbdc8,TRX-000225,BI-02082,Poor
db4c0680-e7a0-4cf2-a1df-eb4678a1674c,TRX-000225,BI-01656,Poor
36257fd9-c957-4f0b-a9f3-ae9501cc8b87,TRX-000225,BI-02664,Good
59095a44-885b-418a-9396-cd7ed654b4f4,TRX-000226,BI-02611,Poor
14fb415a-93b5-4f51-9335-2442b7088985,TRX-000227,BI-01052,Good
86f8a31b-1556-487e-84ff-ef667ebcb4ba,TRX-000227,BI-01709,Good
e9bb6ada-90f1-41eb-bf9b-ae5cdf2c8d4c,TRX-000227,BI-00092,Good
8ee1aa81-6087-434b-a11f-4aeb0e90902c,TRX-000228,BI-00924,New
d52f9e15-7e40-4372-800f-53a54d466467,TRX-000228,BI-01898,Fair
6ead5e69-afd0-4889-a6c1-fc5e77a279e0,TRX-000229,BI-02232,Good
1d688c10-66ff-4a43-9d44-126680434772,TRX-000230,BI-01967,Poor
70d193df-99ee-443c-8f5a-efbccba0a933,TRX-000231,BI-01529,Poor
d85d6732-de8b-4332-8f25-d17fa1f15486,TRX-000231,BI-00823,Poor
c027b9c6-0b6c-4ab0-a78c-cc202664e1b8,TRX-000232,BI-00223,Good
54b9e6ca-c923-4080-a849-2f6eb1b8a13d,TRX-000232,BI-02410,New
4c0895dc-2a4e-4b17-9f98-2867fd0c205f,TRX-000233,BI-02705,New
c6cdc417-b8f6-4e01-bfbe-7554918f3efb,TRX-000233,BI-00244,New
79d7385a-19ab-4fc6-87cc-b9298add1d23,TRX-000234,BI-02083,Fair
b8c64b73-991a-4874-953d-0e7a775e0edc,TRX-000234,BI-00914,Fair
b649afa9-f7ef-4513-8a66-b611b4fca392,TRX-000234,BI-02556,Good
c258b78d-45d7-4bd4-96e2-051d6be0cebc,TRX-000235,BI-02994,New
22a1f3de-173e-4332-abec-1536254ff371,TRX-000235,BI-00572,Good
0517f242-6417-4fc1-9e17-960f9de11284,TRX-000235,BI-00739,Fair
abc4f7bf-ff48-4629-bc78-6339fcb79bbf,TRX-000236,BI-02024,Fair
a14d7c0c-7e14-4431-aa74-eddb308b0bf9,TRX-000237,BI-02246,Fair
f05302e1-a317-4182-8e3e-c2ce0cdb1ffc,TRX-000238,BI-00452,Good
63b07a99-56b5-46c0-9471-298ec422fcef,TRX-000239,BI-02085,Poor
ec213cd0-f3cf-494e-9ddb-5157840900eb,TRX-000239,BI-02715,New
cc85791a-53c5-4563-963d-791cf8a9d4eb,TRX-000239,BI-00183,Poor
2006ab27-cb4d-40cd-b605-8dc45f744abb,TRX-000240,BI-00526,Good
3bcc3d08-1354-4ee2-b9a1-958b15271258,TRX-000240,BI-01651,New
9f32c012-3146-45aa-a56f-892b9c91f61c,TRX-000241,BI-01495,Fair
e1cfe3f3-ff25-4bd7-a0de-f3e7fbffa1be,TRX-000242,BI-00629,Fair
c47e0173-b5fe-4e09-a0ca-ce07b5e16e94,TRX-000243,BI-02903,Fair
8595c076-51c5-40ec-98af-b3b79ac0e7f2,TRX-000243,BI-01228,Poor
bd42df67-21aa-442f-a7e5-270482b98aff,TRX-000243,BI-02000,New
e26412ed-9172-4a44-bdf6-63bd3bfcc7b6,TRX-000244,BI-01799,Fair
be80b49d-4043-40e5-9671-fbcd74c576c3,TRX-000245,BI-01250,Poor
ee78acff-2de2-4058-90b2-1192246718a2,TRX-000245,BI-01009,New
d298c752-de18-4699-ba85-ec082c2c299d,TRX-000245,BI-02948,Poor
2ee07a43-397d-4db6-9db5-51541cc7c5d7,TRX-000246,BI-00066,Poor
244ab056-04b5-40a6-841b-8db184fb3134,TRX-000246,BI-00586,New
b2c3b3fa-a59b-442a-a8cf-b0dc17e0f64a,TRX-000247,BI-01473,Good
22333a3b-ad02-4076-8bbf-0c6f48db0653,TRX-000247,BI-02487,Fair
b846d25d-e149-4d9b-9d08-414d70c14bb8,TRX-000248,BI-01572,Fair
42c51d1d-2c28-4965-914f-54827b0e9cf8,TRX-000249,BI-01166,Fair
46cef226-3d10-4d52-8989-049f49e58a46,TRX-000250,BI-00781,Fair
79e56e7b-d8f3-4fa8-9203-77da597a833b,TRX-000250,BI-02675,Poor
3dda5a6b-e2f7-43bc-95e4-62f3fcf5ccb6,TRX-000251,BI-02108,Good
c23c7d2d-7183-4c16-ab26-88fb3ce5b96a,TRX-000252,BI-02107,Poor
db07e732-1cd2-45b3-a440-6e0a9c29dc17,TRX-000252,BI-00635,Fair
f37224f5-5233-4a94-a7e2-b6eeac070c55,TRX-000252,BI-00952,Good
5d388fcc-37dd-492e-ba6a-e0182cb6067d,TRX-000253,BI-02714,New
c7947d20-c5eb-4ce7-bb5a-ed3f92b4dff3,TRX-000253,BI-02597,New
afab8611-b9c9-4154-b8df-e1965638c9f1,TRX-000253,BI-01855,Good
5ba98aba-8e4d-4569-af60-b90b84acaed0,TRX-000254,BI-01811,New
1725eca1-07bc-4a73-b7d7-dcb8447cc17a,TRX-000254,BI-00688,Fair
d30a19f3-a1e4-4fb7-9d0e-df8d3eef85c0,TRX-000255,BI-00626,Good
cddd0b31-d743-40fc-b8d3-d8d81dd747d7,TRX-000255,BI-02459,Good
4360e0ac-612d-46f9-a0c7-a2ed0f9debd8,TRX-000256,BI-02516,Fair
1c596840-4c76-4919-8061-60578ed9bc03,TRX-000256,BI-02313,Fair
0fa4193c-ac27-41f9-87f4-be75abfe9d09,TRX-000256,BI-02315,Good
2d2c1454-2354-4e28-8025-4215e0061d9c,TRX-000257,BI-02458,Fair
ba50ee39-b824-4252-866f-f8793d1d2c18,TRX-000257,BI-01300,Poor
3c6efeb9-d8eb-4005-9536-76464d68bb36,TRX-000258,BI-01797,Good
17626df8-8966-479d-bc2e-c748d2dcc359,TRX-000258,BI-00645,Poor
e7277c1b-a6c1-462a-9d08-2c83a5e453f2,TRX-000259,BI-00627,Poor
81a38516-4ec8-4425-a814-83c327e2be00,TRX-000259,BI-02897,Fair
a66869bd-916a-4b69-b516-6768a909c69a,TRX-000259,BI-00735,Fair
f17f65cd-cdac-42f8-bc67-a898c1db299d,TRX-000260,BI-00043,Poor
d2d002d3-f933-4efb-976e-f2f97f69cf30,TRX-000260,BI-02842,Poor
390ad0ed-251a-4056-948f-605f859b8d4e,TRX-000261,BI-00295,Fair
1bac9d3e-cfb2-4c95-8532-2b5c780050a2,TRX-000261,BI-01955,Poor
11c1b1e6-a2b1-44e3-9f66-08df99a144d2,TRX-000262,BI-02390,Poor
3bdce5de-1a12-449e-a9d7-264980f4496f,TRX-000262,BI-00851,Good
22918a13-79ef-4277-bcec-0b204054100a,TRX-000263,BI-00370,Fair
629a6ec0-e33c-4c09-ba50-55c6f8292c7b,TRX-000263,BI-01093,Good
610e8abb-9e8e-4099-80fe-ef3da098f576,TRX-000263,BI-02678,New
fdf5c0ea-5c38-4b16-9ba5-3cfcc0e39bbc,TRX-000264,BI-00721,New
83ed0f12-d681-407f-8c49-93ba99dcc0ea,TRX-000265,BI-01013,New
0ed2e968-d9c6-4aa5-96ab-c93fa68d2034,TRX-000265,BI-01540,Good
76344358-f45c-40a8-b2f1-de1cf82da0fc,TRX-000266,BI-01306,New
95904dce-236e-4fd3-b47e-4dad0dfd12b2,TRX-000266,BI-00020,New
d5941884-a031-4dd0-a470-9cba1caceb1b,TRX-000267,BI-00925,Poor
2eb36c72-81ac-42fd-99cc-68c0c01f4e1f,TRX-000267,BI-02199,Fair
8fd3160d-028f-44cc-b786-6fe02e538a81,TRX-000268,BI-01678,New
47f70777-720b-40c2-9272-af6b3e744bbd,TRX-000268,BI-02092,Good
a7bd78a0-94fc-4b0e-9c8b-3deb5912d5c4,TRX-000268,BI-00473,Good
4dfaab46-b4af-4ea6-9421-164c76b09e33,TRX-000269,BI-02726,Poor
4d5d28d6-e786-4fa6-a708-50a48bf4a7d3,TRX-000270,BI-02542,Good
c16b1cde-196f-4e42-acfd-ffd5ffea3f36,TRX-000270,BI-02140,Good
8fcca1d9-4eb9-441c-882a-06248aecd881,TRX-000270,BI-00704,Good
79659310-b30e-4178-a61b-fa49bf59fe9f,TRX-000271,BI-01165,Good
ddcc2faa-418d-4977-ad18-d55920bb94cd,TRX-000271,BI-02442,Fair
3e08c612-cb2b-464c-af7f-d12576d94104,TRX-000271,BI-02209,Fair
b26f4650-029b-4022-bac5-2a78c25a02c3,TRX-000272,BI-01645,Fair
929843f9-92f6-432d-9f66-7884021822a9,TRX-000272,BI-01168,Good
a6f51529-d8c8-4a15-ad36-1fb818f44c31,TRX-000272,BI-00490,Good
cced6c01-7e57-40b4-bcef-97b1add89677,TRX-000273,BI-02614,New
7b224ebc-df80-40c1-a44f-150bfe026794,TRX-000274,BI-02728,New
9986492c-167a-40d4-b024-912da12dabe3,TRX-000274,BI-00108,Fair
83f8956f-ea9a-4a7e-afe7-3218da648d9a,TRX-000275,BI-01973,Poor
3421d57e-ef89-4fff-b58e-6981e743ea94,TRX-000276,BI-00396,Fair
f27b2aa9-c02c-4689-8ef2-b59f512caeb2,TRX-000276,BI-01623,Poor
cacf5925-66c1-4f8f-9fed-117fb52beefd,TRX-000276,BI-00768,New
59afcf50-805b-49da-8b2f-e4370f6b2fe4,TRX-000277,BI-02194,Fair
f7befc91-5fd3-4c81-bcca-06495793150e,TRX-000277,BI-02094,Fair
15ec9554-2524-4813-ad72-6e329857fe7a,TRX-000278,BI-00229,Good
724d9502-cac7-46b8-8ae3-d813053db61a,TRX-000279,BI-02005,Fair
0003578e-457b-4a22-9c23-a033b1e5a196,TRX-000279,BI-01702,Good
de7c5d19-da71-4efd-b02d-ab87b903c3e1,TRX-000279,BI-01505,Fair
a451a6e3-3001-49bb-bc94-e4e12a67fdbb,TRX-000280,BI-01171,New
380cf269-04e9-4554-a247-cd10597ebd1e,TRX-000280,BI-02531,Fair
d231793f-c8d8-40b9-823a-eeb56ec5ce95,TRX-000281,BI-01550,Poor
a1558ce0-aa4d-4d63-8f41-c4b5280a7690,TRX-000281,BI-01661,Poor
93c5da22-0759-4b9a-83e5-50bf5809623c,TRX-000281,BI-01748,Good
174f4105-dffb-41ff-88d1-2f2dd66d8598,TRX-000282,BI-00631,Fair
26e1d2c0-c0fa-4f9a-9c08-1de7f7c257c6,TRX-000282,BI-00150,Poor
73b9b2b5-d917-41e3-aa5d-2196cf27ea83,TRX-000283,BI-00383,Poor
458d6adf-82d5-4f0c-9e7a-32be1075eebb,TRX-000283,BI-01056,New
2324d371-a243-4cb0-9b5a-819d2a918a20,TRX-000283,BI-02051,Fair
7f25ce67-1aff-4212-93b8-45ae16958fd2,TRX-000284,BI-00765,New
8b2904a8-86d5-4bde-9dcf-731c3df90005,TRX-000284,BI-00589,Fair
3c33b8c1-5390-41b8-b751-442dfc9d0fbf,TRX-000285,BI-00872,New
227237d3-bc85-4f2a-a736-1212fe1b72ab,TRX-000285,BI-00994,Good
94ad98cf-0dd6-4eff-a0c8-c1ed264d1002,TRX-000286,BI-00260,New
65231a7e-fa50-489b-b44f-9a75b7853f60,TRX-000287,BI-01698,New
b1c18fb4-78ef-4968-99f4-3210fc717818,TRX-000287,BI-00960,Good
88773f45-8adb-443d-a6ab-e74010e8cf03,TRX-000288,BI-00016,Fair
59567c1f-a508-4661-b6f4-64f66470fd78,TRX-000289,BI-00058,Fair
e1146fd6-76fe-4ae5-b05c-f470a8bd68da,TRX-000289,BI-01948,Poor
24f0d3c9-8797-4052-a279-3ed639452276,TRX-000290,BI-01777,Good
09097ac8-855a-4cc8-b21e-523ea4bcde3c,TRX-000290,BI-02361,New
cd1275a5-0e50-4b97-8e8e-fea91136e8ee,TRX-000291,BI-02525,Good
f27d0eb9-f1e6-4db6-a9a5-85e560aabca7,TRX-000291,BI-02951,Good
634fbb12-cc99-4804-9c8c-b3ef496ce071,TRX-000292,BI-01943,Fair
4ca399e0-9677-429a-a2a1-e110befc7db6,TRX-000292,BI-00455,Poor
9b902003-fc28-4e33-a921-1ff38a788a7e,TRX-000293,BI-01356,New
5810ac12-4404-4c23-b8d0-2dd3294d3d2e,TRX-000293,BI-02168,Poor
43b3ed16-3308-4d99-87ed-2827a63992f9,TRX-000294,BI-01294,Poor
7bc97613-92c6-4769-98c1-889185aad50d,TRX-000295,BI-00027,Poor
5a36d7d5-0cd1-4220-ab55-826527508f77,TRX-000296,BI-00712,Fair
3bbf4cc4-620a-4238-b188-895cda954ade,TRX-000296,BI-01315,Poor
e11d85df-108d-4e1b-8220-05755167defb,TRX-000297,BI-02568,Poor
b16ff01a-3b74-4411-ab7d-91ea9aebb602,TRX-000297,BI-01417,Poor
444b144e-e281-402d-a5af-7e2b1f5bdbbf,TRX-000298,BI-01428,Good
f3b7ecd3-0bd2-4ccf-9af7-cf7e13e9f48d,TRX-000299,BI-01032,Good
e87dc7f7-6756-4a61-b11d-b0535ad9060b,TRX-000299,BI-02008,Fair
3892e4f9-cfd4-4686-8e7f-b29e2a8b29a3,TRX-000300,BI-00655,New
433a4e4a-e74c-46d6-933f-a5bba4683c4f,TRX-000300,BI-02116,Good
315df9bc-74c3-42f7-892b-e0f58640e9c5,TRX-000300,BI-00596,New
2ea14d76-0f52-4bb6-af98-974edb5b8820,TRX-000301,BI-01288,Fair
e6ae56d2-b036-4bca-85a0-18fd0f953664,TRX-000301,BI-01458,Fair
bb429a08-51b9-4356-9b18-c2c8fc415254,TRX-000301,BI-00959,New
11cfad28-320d-493f-a60d-f82fbdc8f3c2,TRX-000302,BI-00360,New
d830ae8f-8bc5-4a0c-9e85-c55c3f2871ba,TRX-000303,BI-01444,Fair
c8d60a7b-bfdd-43a2-b834-b4ac26444685,TRX-000304,BI-00805,Poor
9129130c-32f6-4e9c-ad4a-7c5aaaab0651,TRX-000305,BI-01886,Fair
996f557f-03d2-4746-b0d9-a6e60b9b0ea9,TRX-000305,BI-01180,New
dc639a59-2580-4b07-8715-4a4d21ba8fae,TRX-000305,BI-01257,Fair
85b32985-f854-41f5-b754-7fd3f0b196a1,TRX-000306,BI-02180,Poor
89ace9bc-3c7a-472d-8d96-eed79317bbd2,TRX-000306,BI-02488,Poor
f883d30a-9022-4771-be82-0f58a6d8ca00,TRX-000307,BI-00063,Poor
b5047ac5-9146-4c8a-bdf3-176a263277fe,TRX-000307,BI-00759,New
03d395ad-3cb2-4531-a532-050e7db647c3,TRX-000307,BI-01697,Fair
c1dc3868-3a7f-4e3a-bd91-3f93b77271e3,TRX-000308,BI-01175,New
64e06833-11d3-48b7-ad78-719b39e918af,TRX-000308,BI-01662,Fair
197b29bc-7a1d-41cb-8eee-4c9cb2cf411b,TRX-000309,BI-01274,New
9300fae9-9377-4a51-93dc-8c2f631dea53,TRX-000310,BI-02374,New
c7341c38-fb06-4dfe-a1bb-fd8a7ff6d26e,TRX-000310,BI-02263,Good
c19192b0-0b1d-4b3e-80f1-9c703f864980,TRX-000310,BI-00801,Fair
ae10a144-543f-466f-9aa1-4fa52df792a2,TRX-000311,BI-01812,Fair
38159d14-cc9a-4f95-beb1-afcd1087e2e9,TRX-000312,BI-02468,Fair
a61777bf-2045-442b-9757-5a5d7db8bf0f,TRX-000312,BI-02370,Poor
958eaeee-ea44-45db-aed9-0bd89b6aeee5,TRX-000313,BI-02259,Poor
b32dd966-3ac4-4201-8128-758ffd397a0b,TRX-000313,BI-02402,New
ad37a129-d939-4291-b828-557d1bf557a0,TRX-000313,BI-02501,Good
ca1e1a9b-be94-4f84-98ff-fe290f567215,TRX-000314,BI-01434,New
40e25e91-05f8-4b22-9ae6-4f2f3312f4cd,TRX-000314,BI-00180,Fair
8415f0cc-aad6-4fa7-9d50-e47d08be2034,TRX-000314,BI-00745,Good
a7bcd145-7378-4b84-a06f-9c4b8fe80ba8,TRX-000315,BI-02133,Poor
88cbe13e-5eea-44a4-a62c-73b587bcdf83,TRX-000315,BI-00061,Good
e4620894-8a28-4b46-b039-c3fd5f4b818d,TRX-000315,BI-02170,Poor
74432574-546c-4311-a4f7-dfa99ebbdd71,TRX-000316,BI-02384,Good
36f9f1d9-1d01-44db-b963-665cc1e2b624,TRX-000317,BI-01366,Good
55f8804e-e4cc-40e0-b01c-c6a676a8643c,TRX-000317,BI-02552,Good
a377856a-eb49-4779-abf5-414ab671a5cc,TRX-000317,BI-01341,New
0210ec27-2a5d-4a4f-9375-cb947dbbd437,TRX-000318,BI-01475,Good
1dcfd472-0eec-46ef-a1e8-472be87b1685,TRX-000318,BI-02832,Fair
7e0651c0-5ee3-4003-8c75-cd721ea25c3f,TRX-000319,BI-01110,Good
0f7e9dcb-4820-43e0-8684-7c858ec48203,TRX-000320,BI-01222,Fair
a7ab8d65-0d42-4f31-be18-0ae4d23ba671,TRX-000320,BI-02347,Good
68639d5a-76db-4733-8584-489e5ec68598,TRX-000320,BI-00581,Poor
17f8d822-8d00-4039-8c6c-2e6b5838ee0e,TRX-000321,BI-00980,New
13b1d85a-9ea5-449c-b74c-d88c96a7ab89,TRX-000322,BI-02764,Poor
