id,masterId,code,condition,status,createdAt
BI-00376,BM-0148,INV-000376,New,Available,2024-02-26 22:14:27
BI-00377,BM-0279,INV-000377,Fair,Available,2024-11-01 22:14:27
BI-00378,BM-0196,INV-000378,Poor,Available,2025-03-28 22:14:27
BI-00379,BM-0662,INV-000379,Fair,Available,2025-08-15 22:14:27
BI-00380,BM-0906,INV-000380,Poor,Available,2025-01-11 22:14:27
BI-00381,BM-0146,INV-000381,New,Available,2023-12-16 22:14:27
BI-00382,BM-0124,INV-000382,New,Available,2024-04-12 22:14:27
BI-00383,BM-0141,INV-000383,Poor,Available,2024-05-30 22:14:27
BI-00384,BM-0044,INV-000384,Good,Available,2025-02-19 22:14:27
BI-00385,BM-0528,INV-000385,Poor,Available,2024-06-29 22:14:27
BI-00386,BM-0487,INV-000386,Poor,Available,2025-05-03 22:14:27
BI-00387,BM-0533,INV-000387,New,Available,2024-05-05 22:14:27
BI-00388,BM-0352,INV-000388,Fair,Available,2025-01-07 22:14:27
BI-00389,BM-0866,INV-000389,New,Available,2024-02-29 22:14:27
BI-00390,BM-0565,INV-000390,New,Available,2023-07-08 22:14:27
BI-00391,BM-0883,INV-000391,New,Available,2024-10-20 22:14:27
BI-00392,BM-0474,INV-000392,Good,Available,2025-01-13 22:14:27
BI-00393,BM-0151,INV-000393,Poor,Available,2024-08-01 22:14:27
BI-00394,BM-0220,INV-000394,Poor,Available,2023-03-18 22:14:27
BI-00395,BM-0247,INV-000395,New,Available,2024-12-15 22:14:27
BI-00396,BM-0293,INV-000396,Fair,Available,2024-03-06 22:14:27
BI-00397,BM-0697,INV-000397,Poor,Available,2025-04-28 22:14:27
BI-00398,BM-0430,INV-000398,Poor,Available,2024-03-06 22:14:27
BI-00399,BM-0107,INV-000399,Good,Available,2025-08-12 22:14:27
BI-00400,BM-0904,INV-000400,Poor,Available,2023-09-27 22:14:27
BI-00401,BM-0412,INV-000401,Good,Available,2023-10-02 22:14:27
BI-00402,BM-0561,INV-000402,New,Available,2025-01-25 22:14:27
BI-00403,BM-0281,INV-000403,Good,Available,2024-05-06 22:14:27
BI-00404,BM-0374,INV-000404,Good,Available,2025-08-22 22:14:27
BI-00405,BM-0974,INV-000405,Poor,Available,2024-12-24 22:14:27
BI-00406,BM-0616,INV-000406,Good,Available,2025-08-14 22:14:27
BI-00407,BM-0282,INV-000407,Good,Available,2024-12-31 22:14:27
BI-00408,BM-0815,INV-000408,Good,Available,2024-08-23 22:14:27
BI-00409,BM-0293,INV-000409,Fair,Available,2025-02-10 22:14:27
BI-00410,BM-0006,INV-000410,New,Available,2023-07-13 22:14:27
BI-00411,BM-0674,INV-000411,Fair,Available,2024-12-24 22:14:27
BI-00412,BM-0006,INV-000412,New,Available,2024-11-09 22:14:27
BI-00413,BM-0640,INV-000413,Poor,Available,2025-06-10 22:14:27
BI-00414,BM-0581,INV-000414,Fair,Available,2023-08-08 22:14:27
BI-00415,BM-0624,INV-000415,Fair,Available,2025-03-14 22:14:27
BI-00416,BM-0991,INV-000416,Good,Available,2025-03-23 22:14:27
BI-00417,BM-0009,INV-000417,Poor,Available,2024-11-27 22:14:27
BI-00418,BM-0801,INV-000418,Fair,Available,2023-06-17 22:14:27
BI-00419,BM-0119,INV-000419,Poor,Available,2023-12-23 22:14:27
BI-00420,BM-0657,INV-000420,Poor,Available,2024-01-23 22:14:27
BI-00421,BM-0893,INV-000421,Poor,Available,2023-09-07 22:14:27
BI-00422,BM-0741,INV-000422,Good,Available,2024-11-03 22:14:27
BI-00423,BM-0875,INV-000423,Fair,Available,2024-05-28 22:14:27
BI-00424,BM-0003,INV-000424,Good,Available,2023-05-07 22:14:27
BI-00425,BM-0663,INV-000425,Fair,Available,2024-08-20 22:14:27
BI-00426,BM-0201,INV-000426,Fair,Available,2023-06-09 22:14:27
BI-00427,BM-0753,INV-000427,Fair,Available,2023-06-10 22:14:27
BI-00428,BM-0502,INV-000428,Poor,Available,2025-06-27 22:14:27
BI-00429,BM-0751,INV-000429,New,Available,2025-04-07 22:14:27
BI-00430,BM-0985,INV-000430,New,Available,2025-07-31 22:14:27
BI-00431,BM-0182,INV-000431,New,Available,2025-06-19 22:14:27
BI-00432,BM-0355,INV-000432,Poor,Available,2023-05-14 22:14:27
BI-00433,BM-0994,INV-000433,Good,Available,2025-05-12 22:14:27
BI-00434,BM-0395,INV-000434,Poor,Available,2024-05-31 22:14:27
BI-00435,BM-0957,INV-000435,Good,Available,2024-06-16 22:14:27
BI-00436,BM-0898,INV-000436,New,Available,2025-06-07 22:14:27
BI-00437,BM-0759,INV-000437,Good,Available,2025-04-02 22:14:27
BI-00438,BM-0745,INV-000438,New,Available,2024-05-18 22:14:27
BI-00439,BM-0197,INV-000439,Good,Available,2025-06-11 22:14:27
BI-00440,BM-0258,INV-000440,Fair,Available,2025-02-14 22:14:27
BI-00441,BM-0572,INV-000441,Fair,Available,2024-07-29 22:14:27
BI-00442,BM-0612,INV-000442,Fair,Available,2024-10-14 22:14:27
BI-00443,BM-0015,INV-000443,New,Available,2024-11-29 22:14:27
BI-00444,BM-0157,INV-000444,Poor,Available,2024-02-16 22:14:27
BI-00445,BM-0658,INV-000445,Fair,Available,2025-04-23 22:14:27
BI-00446,BM-0939,INV-000446,New,Available,2024-03-10 22:14:27
BI-00447,BM-0883,INV-000447,Fair,Available,2024-07-10 22:14:27
BI-00448,BM-0882,INV-000448,Poor,Available,2024-06-21 22:14:27
BI-00449,BM-0472,INV-000449,Good,Available,2025-03-30 22:14:27
BI-00450,BM-0388,INV-000450,Good,Available,2025-08-20 22:14:27
BI-00451,BM-0660,INV-000451,Good,Available,2024-10-22 22:14:27
BI-00452,BM-0332,INV-000452,Good,Available,2024-05-24 22:14:27
BI-00453,BM-0651,INV-000453,Good,Available,2024-05-05 22:14:27
BI-00454,BM-0940,INV-000454,Good,Available,2025-01-08 22:14:27
BI-00455,BM-0237,INV-000455,Poor,Available,2024-10-12 22:14:27
BI-00456,BM-0967,INV-000456,New,Available,2023-08-31 22:14:27
BI-00457,BM-0656,INV-000457,Good,Available,2023-11-29 22:14:27
BI-00458,BM-0774,INV-000458,Fair,Available,2025-05-02 22:14:27
BI-00459,BM-0411,INV-000459,New,Available,2024-09-04 22:14:27
BI-00460,BM-0939,INV-000460,Poor,Available,2023-05-24 22:14:27
BI-00461,BM-0493,INV-000461,New,Available,2025-06-14 22:14:27
BI-00462,BM-0065,INV-000462,Good,Available,2024-03-28 22:14:27
BI-00463,BM-0438,INV-000463,Good,Available,2024-10-24 22:14:27
BI-00464,BM-0654,INV-000464,Poor,Available,2023-08-30 22:14:27
BI-00465,BM-0624,INV-000465,Good,Available,2025-04-16 22:14:27
BI-00466,BM-0525,INV-000466,Fair,Available,2025-05-16 22:14:27
BI-00467,BM-0184,INV-000467,New,Available,2024-04-18 22:14:27
BI-00468,BM-0238,INV-000468,New,Available,2024-03-06 22:14:27
BI-00469,BM-0456,INV-000469,New,Available,2023-10-07 22:14:27
BI-00470,BM-0102,INV-000470,New,Available,2025-02-20 22:14:27
BI-00471,BM-0849,INV-000471,Fair,Available,2023-06-14 22:14:27
BI-00472,BM-0666,INV-000472,New,Available,2025-03-26 22:14:27
BI-00473,BM-0231,INV-000473,Good,Available,2023-08-03 22:14:27
BI-00474,BM-0498,INV-000474,New,Available,2024-12-22 22:14:27
BI-00475,BM-0353,INV-000475,New,Available,2024-09-05 22:14:27
BI-00476,BM-0575,INV-000476,Poor,Available,2024-06-24 22:14:27
BI-00477,BM-0160,INV-000477,New,Available,2025-06-04 22:14:27
BI-00478,BM-0099,INV-000478,Poor,Available,2023-11-26 22:14:27
BI-00479,BM-0595,INV-000479,Fair,Available,2023-07-13 22:14:27
BI-00480,BM-0813,INV-000480,Poor,Available,2023-09-25 22:14:27
BI-00481,BM-0617,INV-000481,Good,Available,2025-01-16 22:14:27
BI-00482,BM-0536,INV-000482,Good,Available,2024-07-30 22:14:27
BI-00483,BM-0113,INV-000483,Fair,Available,2023-09-14 22:14:27
BI-00484,BM-0495,INV-000484,New,Available,2023-10-26 22:14:27
BI-00485,BM-0059,INV-000485,Poor,Available,2025-06-13 22:14:27
BI-00486,BM-0732,INV-000486,Fair,Available,2024-09-28 22:14:27
BI-00487,BM-0521,INV-000487,Poor,Available,2025-05-20 22:14:27
BI-00488,BM-0463,INV-000488,New,Available,2024-03-12 22:14:27
BI-00489,BM-0972,INV-000489,Good,Available,2023-05-23 22:14:27
BI-00490,BM-0670,INV-000490,Good,Available,2024-03-17 22:14:27
BI-00491,BM-0809,INV-000491,New,Available,2023-12-11 22:14:27
BI-00492,BM-0264,INV-000492,Fair,Available,2025-08-23 22:14:27
BI-00493,BM-0762,INV-000493,Good,Available,2023-10-08 22:14:27
BI-00494,BM-0555,INV-000494,Fair,Available,2025-04-02 22:14:27
BI-00495,BM-0692,INV-000495,Fair,Available,2024-03-31 22:14:27
BI-00496,BM-0607,INV-000496,New,Available,2024-06-03 22:14:27
BI-00497,BM-0503,INV-000497,New,Available,2023-10-08 22:14:27
BI-00498,BM-0991,INV-000498,New,Available,2023-08-21 22:14:27
BI-00499,BM-0388,INV-000499,Poor,Available,2025-06-29 22:14:27
BI-00500,BM-0244,INV-000500,Good,Available,2023-07-25 22:14:27
BI-00501,BM-0493,INV-000501,Poor,Available,2025-07-13 22:14:27
BI-00502,BM-0662,INV-000502,Good,Available,2024-08-17 22:14:27
BI-00503,BM-0740,INV-000503,Fair,Available,2023-08-12 22:14:27
BI-00504,BM-0185,INV-000504,Good,Available,2023-09-30 22:14:27
BI-00505,BM-0488,INV-000505,Good,Available,2024-04-16 22:14:27
BI-00506,BM-0808,INV-000506,Good,Available,2024-11-30 22:14:27
BI-00507,BM-0262,INV-000507,New,Available,2023-06-30 22:14:27
BI-00508,BM-0936,INV-000508,Poor,Available,2023-03-24 22:14:27
BI-00509,BM-0839,INV-000509,New,Available,2023-09-17 22:14:27
BI-00510,BM-0651,INV-000510,Good,Available,2023-03-30 22:14:27
BI-00511,BM-0009,INV-000511,New,Available,2025-01-13 22:14:27
BI-00512,BM-0826,INV-000512,Fair,Available,2024-08-15 22:14:27
BI-00513,BM-0754,INV-000513,Poor,Available,2024-05-14 22:14:27
BI-00514,BM-0231,INV-000514,New,Available,2023-04-22 22:14:27
BI-00515,BM-0260,INV-000515,New,Available,2025-06-14 22:14:27
BI-00516,BM-0128,INV-000516,Poor,Available,2024-12-26 22:14:27
BI-00517,BM-0809,INV-000517,Fair,Available,2023-12-25 22:14:27
BI-00518,BM-0607,INV-000518,New,Available,2023-07-01 22:14:27
BI-00519,BM-0123,INV-000519,Good,Available,2025-04-04 22:14:27
BI-00520,BM-0459,INV-000520,Poor,Available,2025-08-07 22:14:27
BI-00521,BM-0317,INV-000521,New,Available,2025-02-09 22:14:27
BI-00522,BM-0214,INV-000522,Poor,Available,2024-02-11 22:14:27
BI-00523,BM-0677,INV-000523,Fair,Available,2024-10-25 22:14:27
BI-00524,BM-0656,INV-000524,Poor,Available,2024-07-31 22:14:27
BI-00525,BM-0063,INV-000525,Poor,Available,2025-08-24 22:14:27
BI-00526,BM-0492,INV-000526,Good,Available,2023-04-28 22:14:27
BI-00527,BM-0483,INV-000527,Fair,Available,2023-05-03 22:14:27
BI-00528,BM-0521,INV-000528,New,Available,2024-05-18 22:14:27
BI-00529,BM-0871,INV-000529,Poor,Available,2024-03-02 22:14:27
BI-00530,BM-0853,INV-000530,Good,Available,2023-10-07 22:14:27
BI-00531,BM-0651,INV-000531,Poor,Available,2025-06-19 22:14:27
BI-00532,BM-0419,INV-000532,New,Available,2023-06-08 22:14:27
BI-00533,BM-0174,INV-000533,Poor,Available,2023-11-02 22:14:27
BI-00534,BM-0630,INV-000534,Poor,Available,2024-12-31 22:14:27
BI-00535,BM-0204,INV-000535,Good,Available,2024-04-20 22:14:27
BI-00536,BM-0932,INV-000536,Poor,Available,2025-01-29 22:14:27
BI-00537,BM-0328,INV-000537,New,Available,2023-06-28 22:14:27
BI-00538,BM-0094,INV-000538,Good,Available,2024-12-24 22:14:27
BI-00539,BM-0285,INV-000539,Fair,Available,2025-03-22 22:14:27
BI-00540,BM-0578,INV-000540,Fair,Available,2025-06-13 22:14:27
BI-00541,BM-0448,INV-000541,Poor,Available,2024-01-21 22:14:27
BI-00542,BM-0030,INV-000542,Good,Available,2023-04-13 22:14:27
BI-00543,BM-0654,INV-000543,Good,Available,2023-11-27 22:14:27
BI-00544,BM-0940,INV-000544,Poor,Available,2024-04-29 22:14:27
BI-00545,BM-0650,INV-000545,Fair,Available,2023-07-03 22:14:27
BI-00546,BM-0885,INV-000546,Fair,Available,2023-05-11 22:14:27
BI-00547,BM-0051,INV-000547,New,Available,2024-04-24 22:14:27
BI-00548,BM-0818,INV-000548,Good,Available,2025-03-25 22:14:27
BI-00549,BM-0535,INV-000549,Good,Available,2023-12-04 22:14:27
BI-00550,BM-0320,INV-000550,Good,Available,2024-02-04 22:14:27
BI-00551,BM-0534,INV-000551,Fair,Available,2025-04-08 22:14:27
BI-00552,BM-0315,INV-000552,Poor,Available,2024-10-07 22:14:27
BI-00553,BM-0925,INV-000553,New,Available,2023-07-01 22:14:27
BI-00554,BM-0481,INV-000554,Poor,Available,2024-02-25 22:14:27
BI-00555,BM-0286,INV-000555,Fair,Available,2024-06-24 22:14:27
BI-00556,BM-0784,INV-000556,Good,Available,2024-03-18 22:14:27
BI-00557,BM-0915,INV-000557,Good,Available,2024-07-13 22:14:27
BI-00558,BM-0498,INV-000558,New,Available,2024-03-26 22:14:27
BI-00559,BM-0627,INV-000559,Fair,Available,2024-03-07 22:14:27
BI-00560,BM-0120,INV-000560,Fair,Available,2023-09-06 22:14:27
BI-00561,BM-0659,INV-000561,Poor,Available,2024-12-19 22:14:27
BI-00562,BM-0665,INV-000562,Poor,Available,2025-06-07 22:14:27
BI-00563,BM-0275,INV-000563,New,Available,2023-12-15 22:14:27
BI-00564,BM-0483,INV-000564,New,Available,2023-06-26 22:14:27
BI-00565,BM-0622,INV-000565,Fair,Available,2024-03-06 22:14:27
BI-00566,BM-0700,INV-000566,New,Available,2024-06-27 22:14:27
BI-00567,BM-0878,INV-000567,New,Available,2023-10-28 22:14:27
BI-00568,BM-0677,INV-000568,Good,Available,2023-12-04 22:14:27
BI-00569,BM-0746,INV-000569,Good,Available,2025-03-28 22:14:27
BI-00570,BM-0442,INV-000570,Good,Available,2023-06-09 22:14:27
BI-00571,BM-0594,INV-000571,Fair,Available,2025-06-11 22:14:27
BI-00572,BM-0247,INV-000572,Good,Available,2023-09-12 22:14:27
BI-00573,BM-0472,INV-000573,Fair,Available,2025-02-02 22:14:27
BI-00574,BM-0417,INV-000574,Good,Available,2024-04-06 22:14:27
BI-00575,BM-0063,INV-000575,Poor,Available,2024-08-01 22:14:27
BI-00576,BM-0479,INV-000576,Poor,Available,2024-04-08 22:14:27
BI-00577,BM-0640,INV-000577,New,Available,2024-02-18 22:14:27
BI-00578,BM-0212,INV-000578,Poor,Available,2024-05-22 22:14:27
BI-00579,BM-0144,INV-000579,New,Available,2025-06-15 22:14:27
BI-00580,BM-0042,INV-000580,New,Available,2023-10-27 22:14:27
BI-00581,BM-0516,INV-000581,Poor,Available,2023-12-17 22:14:27
BI-00582,BM-0109,INV-000582,New,Available,2023-09-24 22:14:27
BI-00583,BM-0838,INV-000583,Poor,Available,2024-10-22 22:14:27
BI-00584,BM-0338,INV-000584,Poor,Available,2023-11-11 22:14:27
BI-00585,BM-0719,INV-000585,New,Available,2024-01-30 22:14:27
BI-00586,BM-0775,INV-000586,New,Available,2024-07-01 22:14:27
BI-00587,BM-0056,INV-000587,Poor,Available,2024-06-24 22:14:27
BI-00588,BM-0048,INV-000588,Fair,Available,2025-04-28 22:14:27
BI-00589,BM-0899,INV-000589,Fair,Available,2025-01-12 22:14:27
BI-00590,BM-0809,INV-000590,Poor,Available,2025-08-11 22:14:27
BI-00591,BM-0245,INV-000591,Fair,Available,2024-11-28 22:14:27
BI-00592,BM-0150,INV-000592,Fair,Available,2023-10-16 22:14:27
BI-00593,BM-0552,INV-000593,Poor,Available,2024-07-21 22:14:27
BI-00594,BM-0855,INV-000594,New,Available,2024-10-16 22:14:27
BI-00595,BM-0972,INV-000595,New,Available,2025-02-22 22:14:27
BI-00596,BM-0005,INV-000596,New,Available,2023-10-27 22:14:27
BI-00597,BM-0180,INV-000597,Fair,Available,2023-10-23 22:14:27
BI-00598,BM-0847,INV-000598,New,Available,2024-09-18 22:14:27
BI-00599,BM-0754,INV-000599,New,Available,2023-04-15 22:14:27
BI-00600,BM-0036,INV-000600,New,Available,2024-10-20 22:14:27
BI-00601,BM-0878,INV-000601,Fair,Borrowed,2023-10-13 22:14:27
BI-00602,BM-0913,INV-000602,New,Available,2024-02-01 22:14:27
BI-00603,BM-0808,INV-000603,Fair,Available,2023-11-01 22:14:27
BI-00604,BM-0586,INV-000604,Poor,Available,2024-07-01 22:14:27
BI-00605,BM-0641,INV-000605,Good,Available,2023-05-03 22:14:27
BI-00606,BM-0023,INV-000606,New,Available,2025-04-03 22:14:27
BI-00607,BM-0939,INV-000607,Poor,Available,2023-09-29 22:14:27
BI-00608,BM-0446,INV-000608,New,Available,2024-08-24 22:14:27
BI-00609,BM-0954,INV-000609,Fair,Available,2024-05-09 22:14:27
BI-00610,BM-0363,INV-000610,Fair,Available,2024-12-18 22:14:27
BI-00611,BM-0177,INV-000611,New,Available,2023-12-07 22:14:27
BI-00612,BM-0931,INV-000612,Fair,Available,2023-11-26 22:14:27
BI-00613,BM-0202,INV-000613,Fair,Available,2023-09-28 22:14:27
BI-00614,BM-0750,INV-000614,Fair,Available,2023-11-14 22:14:27
BI-00615,BM-0913,INV-000615,Fair,Available,2024-08-27 22:14:27
BI-00616,BM-0931,INV-000616,Good,Available,2023-09-19 22:14:27
BI-00617,BM-0649,INV-000617,Fair,Available,2025-02-20 22:14:27
BI-00618,BM-0432,INV-000618,Good,Available,2023-08-25 22:14:27
BI-00619,BM-0641,INV-000619,Poor,Available,2024-02-25 22:14:27
BI-00620,BM-0592,INV-000620,Fair,Available,2023-11-26 22:14:27
BI-00621,BM-0935,INV-000621,Good,Available,2024-05-09 22:14:27
BI-00622,BM-0549,INV-000622,New,Available,2023-05-15 22:14:27
BI-00623,BM-0923,INV-000623,Fair,Available,2024-11-22 22:14:27
BI-00624,BM-0783,INV-000624,Fair,Available,2024-05-06 22:14:27
BI-00625,BM-0023,INV-000625,Poor,Available,2023-03-13 22:14:27
BI-00626,BM-0266,INV-000626,Good,Available,2024-03-28 22:14:27
BI-00627,BM-0229,INV-000627,Poor,Available,2024-08-06 22:14:27
BI-00628,BM-0289,INV-000628,Good,Available,2025-03-16 22:14:27
BI-00629,BM-0987,INV-000629,Fair,Available,2024-08-05 22:14:27
BI-00630,BM-0499,INV-000630,New,Available,2025-05-04 22:14:27
BI-00631,BM-0405,INV-000631,Fair,Available,2023-12-06 22:14:27
BI-00632,BM-0726,INV-000632,Good,Available,2024-12-14 22:14:27
BI-00633,BM-0039,INV-000633,Good,Available,2023-09-04 22:14:27
BI-00634,BM-0282,INV-000634,New,Available,2025-06-23 22:14:27
BI-00635,BM-0081,INV-000635,Fair,Available,2023-07-09 22:14:27
BI-00636,BM-0289,INV-000636,Poor,Available,2023-07-05 22:14:27
BI-00637,BM-0952,INV-000637,Good,Available,2024-09-06 22:14:27
BI-00638,BM-0783,INV-000638,Good,Available,2023-11-30 22:14:27
BI-00639,BM-0326,INV-000639,Good,Available,2023-03-22 22:14:27
BI-00640,BM-0569,INV-000640,Fair,Available,2023-10-05 22:14:27
BI-00641,BM-0283,INV-000641,Good,Available,2024-02-16 22:14:27
BI-00642,BM-0184,INV-000642,Poor,Available,2024-09-07 22:14:27
BI-00643,BM-0282,INV-000643,Good,Available,2025-03-24 22:14:27
BI-00644,BM-0519,INV-000644,New,Available,2024-11-22 22:14:27
BI-00645,BM-0336,INV-000645,Poor,Borrowed,2025-01-31 22:14:27
BI-00646,BM-0090,INV-000646,Good,Available,2024-05-28 22:14:27
BI-00647,BM-0812,INV-000647,Fair,Available,2023-05-16 22:14:27
BI-00648,BM-0336,INV-000648,Fair,Available,2024-10-29 22:14:27
BI-00649,BM-0023,INV-000649,Fair,Available,2023-12-26 22:14:27
BI-00650,BM-0724,INV-000650,Fair,Available,2024-11-13 22:14:27
BI-00651,BM-0776,INV-000651,Good,Available,2023-06-28 22:14:27
BI-00652,BM-0752,INV-000652,New,Available,2024-11-24 22:14:27
BI-00653,BM-0430,INV-000653,Fair,Available,2023-10-29 22:14:27
BI-00654,BM-0222,INV-000654,New,Available,2024-09-25 22:14:27
BI-00655,BM-0563,INV-000655,New,Available,2025-04-03 22:14:27
BI-00656,BM-0218,INV-000656,Good,Available,2025-02-02 22:14:27
BI-00657,BM-0247,INV-000657,Fair,Available,2023-12-02 22:14:27
BI-00658,BM-0440,INV-000658,Good,Available,2023-05-19 22:14:27
BI-00659,BM-0286,INV-000659,Good,Available,2025-03-01 22:14:27
BI-00660,BM-0632,INV-000660,Good,Available,2024-01-22 22:14:27
BI-00661,BM-0987,INV-000661,Fair,Available,2024-03-07 22:14:27
BI-00662,BM-0453,INV-000662,Poor,Available,2023-11-20 22:14:27
BI-00663,BM-0711,INV-000663,New,Available,2024-03-13 22:14:27
BI-00664,BM-0656,INV-000664,Good,Available,2024-02-06 22:14:27
BI-00665,BM-0972,INV-000665,Poor,Available,2025-02-09 22:14:27
BI-00666,BM-0901,INV-000666,Poor,Available,2025-05-02 22:14:27
BI-00667,BM-0908,INV-000667,Poor,Available,2024-03-22 22:14:27
BI-00668,BM-0273,INV-000668,Poor,Available,2024-01-24 22:14:27
BI-00669,BM-0440,INV-000669,New,Available,2025-02-19 22:14:27
BI-00670,BM-0457,INV-000670,Good,Available,2023-09-04 22:14:27
BI-00671,BM-0414,INV-000671,Good,Available,2023-04-03 22:14:27
BI-00672,BM-0344,INV-000672,New,Available,2024-11-30 22:14:27
BI-00673,BM-0221,INV-000673,Good,Available,2025-07-30 22:14:27
BI-00674,BM-0651,INV-000674,Poor,Available,2023-07-18 22:14:27
BI-00675,BM-0061,INV-000675,Fair,Available,2025-08-04 22:14:27
BI-00676,BM-0813,INV-000676,Fair,Borrowed,2024-12-02 22:14:27
BI-00677,BM-0869,INV-000677,New,Available,2025-03-23 22:14:27
BI-00678,BM-0595,INV-000678,New,Available,2025-06-20 22:14:27
BI-00679,BM-0515,INV-000679,Good,Available,2023-07-29 22:14:27
BI-00680,BM-0023,INV-000680,Fair,Available,2024-05-15 22:14:27
BI-00681,BM-0845,INV-000681,Fair,Available,2024-09-02 22:14:27
BI-00682,BM-0324,INV-000682,Good,Available,2024-04-03 22:14:27
BI-00683,BM-0378,INV-000683,Fair,Available,2023-04-17 22:14:27
BI-00684,BM-0004,INV-000684,Poor,Available,2023-03-29 22:14:27
BI-00685,BM-0783,INV-000685,Good,Available,2023-10-25 22:14:27
BI-00686,BM-0987,INV-000686,Poor,Available,2025-06-09 22:14:27
BI-00687,BM-0960,INV-000687,Fair,Available,2023-10-26 22:14:27
BI-00688,BM-0530,INV-000688,Fair,Available,2024-11-27 22:14:27
BI-00689,BM-0359,INV-000689,Good,Available,2024-07-25 22:14:27
BI-00690,BM-0678,INV-000690,Good,Available,2025-01-23 22:14:27
BI-00691,BM-0485,INV-000691,Fair,Available,2024-09-16 22:14:27
BI-00692,BM-0406,INV-000692,Poor,Available,2023-03-30 22:14:27
BI-00693,BM-0488,INV-000693,Poor,Borrowed,2023-04-29 22:14:27
BI-00694,BM-0617,INV-000694,Fair,Available,2023-03-25 22:14:27
BI-00695,BM-0686,INV-000695,Good,Available,2025-03-15 22:14:27
BI-00696,BM-0547,INV-000696,New,Available,2024-10-29 22:14:27
BI-00697,BM-0708,INV-000697,Fair,Available,2024-02-26 22:14:27
BI-00698,BM-0985,INV-000698,Fair,Available,2025-01-01 22:14:27
BI-00699,BM-0919,INV-000699,Fair,Available,2024-11-19 22:14:27
BI-00700,BM-0484,INV-000700,Fair,Available,2025-03-24 22:14:27
BI-00701,BM-0585,INV-000701,Good,Available,2025-05-28 22:14:27
BI-00702,BM-0891,INV-000702,Good,Available,2023-05-19 22:14:27
BI-00703,BM-0401,INV-000703,Good,Available,2023-08-21 22:14:27
BI-00704,BM-0900,INV-000704,Good,Available,2024-04-04 22:14:27
BI-00705,BM-0382,INV-000705,Fair,Available,2024-10-26 22:14:27
BI-00706,BM-0521,INV-000706,Poor,Available,2025-01-20 22:14:27
BI-00707,BM-0430,INV-000707,Fair,Available,2023-04-29 22:14:27
BI-00708,BM-0747,INV-000708,Poor,Available,2024-07-22 22:14:27
BI-00709,BM-0662,INV-000709,Poor,Available,2025-06-30 22:14:27
BI-00710,BM-0091,INV-000710,Poor,Available,2025-08-08 22:14:27
BI-00711,BM-0795,INV-000711,New,Available,2024-05-16 22:14:27
BI-00712,BM-0530,INV-000712,Fair,Available,2023-09-30 22:14:27
BI-00713,BM-0677,INV-000713,New,Available,2024-06-01 22:14:27
BI-00714,BM-0816,INV-000714,New,Available,2025-03-28 22:14:27
BI-00715,BM-0074,INV-000715,New,Available,2023-03-23 22:14:27
BI-00716,BM-0582,INV-000716,Poor,Available,2025-03-05 22:14:27
BI-00717,BM-0009,INV-000717,New,Available,2023-04-03 22:14:27
